ts,service_day,bus,tr_seq,route,corrected_route,route_provenance,correction_source,service_category,has_swiftly,Route_vhist,Route_vhist_normalized,Route_Name_vhist,swiftly_route_id,swiftly_trip_id,through_run_parse
2025-05-22 09:14:54,2025-05-22,1904,57.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:17:58,2025-05-22,1904,59.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:18:44,2025-05-22,1904,60.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:01,2025-05-22,1904,62.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:03,2025-05-22,1904,63.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:05,2025-05-22,1904,64.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:07,2025-05-22,1904,65.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:09,2025-05-22,1904,66.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:12,2025-05-22,1904,67.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:17,2025-05-22,1904,68.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:23,2025-05-22,1904,69.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:45:05,2025-05-22,1904,71.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:45:07,2025-05-22,1904,72.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:53:41,2025-05-22,1904,74.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:53:47,2025-05-22,1904,76.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:52:55,2025-05-22,1904,15.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:00:11,2025-05-22,1904,19.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:02:04,2025-05-22,1904,20.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:22:42,2025-05-22,1904,27.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:23:47,2025-05-22,1904,30.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:27:49,2025-05-22,1904,31.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:42:40,2025-05-22,1904,32.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:50:50,2025-05-22,1904,37.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:15:25,2025-05-22,1904,58.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:21:26,2025-05-22,1904,70.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:53:43,2025-05-22,1904,75.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:21:44,2025-05-22,1904,39.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:28:21,2025-05-22,1904,40.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:41:55,2025-05-22,1904,41.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:41:59,2025-05-22,1904,42.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:42:45,2025-05-22,1904,43.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:43:18,2025-05-22,1904,44.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:43:40,2025-05-22,1904,45.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:44:44,2025-05-22,1904,46.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:48:11,2025-05-22,1904,47.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:51:00,2025-05-22,1904,48.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:51:04,2025-05-22,1904,49.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:51:11,2025-05-22,1904,51.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:51:13,2025-05-22,1904,52.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:57:11,2025-05-22,1904,53.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:57:20,2025-05-22,1904,54.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 10:00:56,2025-05-22,1904,77.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 10:15:02,2025-05-22,1904,78.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 10:15:07,2025-05-22,1904,79.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 15:02:12,2025-05-22,5503,151.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:02:15,2025-05-22,5503,152.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:02:19,2025-05-22,5503,153.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:09:25,2025-05-22,5503,154.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:33:43,2025-05-22,5503,155.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:37:38,2025-05-22,5503,156.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:42:07,2025-05-22,5503,157.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:42:35,2025-05-22,5503,158.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:43:05,2025-05-22,5503,159.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:51:09,2025-05-22,5503,160.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:56:54,2025-05-22,5503,163.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:56:55,2025-05-22,5503,164.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:57:06,2025-05-22,5503,166.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:57:07,2025-05-22,5503,167.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:10:10,2025-05-22,5503,170.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:14:16,2025-05-22,5503,172.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:14:26,2025-05-22,5503,173.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:14:30,2025-05-22,5503,174.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:14:44,2025-05-22,5503,175.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:22:25,2025-05-22,5503,176.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:22:32,2025-05-22,5503,177.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:41:33,2025-05-22,5503,179.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:48:22,2025-05-22,5503,180.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:53:05,2025-05-22,5503,181.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:56:43,2025-05-22,5503,182.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:03:51,2025-05-22,5503,184.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:08:28,2025-05-22,5503,185.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:08:32,2025-05-22,5503,186.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:09:04,2025-05-22,5503,187.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:09:06,2025-05-22,5503,188.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:37:16,2025-05-22,5503,189.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:38:02,2025-05-22,5503,190.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:02:54,2025-05-22,5503,194.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:02:54,2025-05-22,5503,195.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:07:09,2025-05-22,5503,197.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:37:02,2025-05-22,5503,198.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:37:04,2025-05-22,5503,199.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:44:37,2025-05-22,5503,200.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:44:44,2025-05-22,5503,202.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:45:55,2025-05-22,5503,203.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:53:37,2025-05-22,5503,204.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:56:07,2025-05-22,5503,205.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:56:16,2025-05-22,5503,206.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 19:00:03,2025-05-22,5503,207.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 19:00:08,2025-05-22,5503,208.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 19:56:56,2025-05-22,5503,210.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:11:36,2025-05-22,5503,213.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:11:39,2025-05-22,5503,214.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:11:44,2025-05-22,5503,215.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:33:29,2025-05-22,5503,217.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:47:10,2025-05-22,5503,218.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:49:20,2025-05-22,5503,220.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:57:38,2025-05-22,5503,221.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:57:45,2025-05-22,5503,222.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:49:05,2025-05-22,5503,226.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:49:09,2025-05-22,5503,227.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:52:25,2025-05-22,5503,232.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:52:30,2025-05-22,5503,233.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:52:32,2025-05-22,5503,234.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:52:39,2025-05-22,5503,235.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:52:52,2025-05-22,5503,237.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 22:03:33,2025-05-22,5503,238.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 22:22:29,2025-05-22,5503,239.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 22:36:48,2025-05-22,5503,241.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:51:11,2025-05-22,5503,161.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:51:17,2025-05-22,5503,162.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 15:57:01,2025-05-22,5503,165.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:02:42,2025-05-22,5503,168.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:09:10,2025-05-22,5503,169.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:14:13,2025-05-22,5503,171.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 16:31:52,2025-05-22,5503,178.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:03:46,2025-05-22,5503,183.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 17:52:10,2025-05-22,5503,193.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:06:34,2025-05-22,5503,196.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 18:44:39,2025-05-22,5503,201.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 19:56:52,2025-05-22,5503,209.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 19:58:48,2025-05-22,5503,211.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 20:18:22,2025-05-22,5503,216.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:14:07,2025-05-22,5503,224.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:27:05,2025-05-22,5503,225.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:49:11,2025-05-22,5503,228.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:51:59,2025-05-22,5503,229.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 21:52:41,2025-05-22,5503,236.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 22:36:46,2025-05-22,5503,240.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:00:27,2025-05-22,5503,139.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:18:52,2025-05-22,5503,140.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:18:54,2025-05-22,5503,141.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:18:57,2025-05-22,5503,142.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:20:53,2025-05-22,5503,143.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:40:21,2025-05-22,5503,144.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:44:27,2025-05-22,5503,147.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:50:29,2025-05-22,5503,148.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:50:33,2025-05-22,5503,149.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:52:48,2025-05-22,5503,150.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 09:20:57,2025-05-22,1904,61.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 08:51:06,2025-05-22,1904,50.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 20:11:28,2025-05-22,5503,212.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:40:24,2025-05-22,5503,145.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-22 14:40:26,2025-05-22,5503,146.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-09 10:54:14,2025-06-09,1114,60.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-09 12:04:59,2025-06-09,1114,69.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-09 14:52:58,2025-06-09,1114,100.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-09 14:58:36,2025-06-09,1114,102.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-09 16:02:27,2025-06-09,1114,126.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-09 14:58:31,2025-06-09,1114,101.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-09 18:04:13,2025-06-09,1114,128.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-09 16:03:35,2025-06-09,1114,127.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-06-21 20:09:35,2025-06-21,2102,15.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-07-16 08:50:17,2025-07-16,1906,90.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:50:20,2025-07-16,1906,91.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:50:56,2025-07-16,1906,92.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:54:51,2025-07-16,1906,93.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:55:05,2025-07-16,1906,94.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:55:27,2025-07-16,1906,95.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:55:45,2025-07-16,1906,96.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:56:29,2025-07-16,1906,98.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:56:31,2025-07-16,1906,99.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:57:02,2025-07-16,1906,100.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:57:16,2025-07-16,1906,103.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:57:20,2025-07-16,1906,104.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:58:57,2025-07-16,1906,106.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 10:11:07,2025-07-16,1906,155.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 11:28:53,2025-07-16,1906,197.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 11:28:55,2025-07-16,1906,198.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 07:34:17,2025-07-16,1906,15.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:57:05,2025-07-16,1906,101.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 08:57:30,2025-07-16,1906,105.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-16 11:28:23,2025-07-16,1906,196.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 07:58:22,2025-07-17,1901,26.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 07:58:27,2025-07-17,1901,27.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:49:27,2025-07-17,1901,68.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:49:30,2025-07-17,1901,69.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:49:47,2025-07-17,1901,71.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:50:09,2025-07-17,1901,73.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:52:40,2025-07-17,1901,74.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:53:54,2025-07-17,1901,75.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:54:34,2025-07-17,1901,76.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:54:57,2025-07-17,1901,77.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 11:25:10,2025-07-17,1901,169.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 11:25:12,2025-07-17,1901,170.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 11:25:42,2025-07-17,1901,171.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 11:25:44,2025-07-17,1901,172.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 11:27:00,2025-07-17,1901,173.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 13:49:17,2025-07-17,1901,294.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 13:50:21,2025-07-17,1901,295.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 13:50:31,2025-07-17,1901,296.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 13:50:32,2025-07-17,1901,297.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 13:51:02,2025-07-17,1901,299.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 13:52:13,2025-07-17,1901,300.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:49:36,2025-07-17,1901,70.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 08:49:50,2025-07-17,1901,72.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 12:39:14,2025-07-17,1901,240.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-07-17 13:50:41,2025-07-17,1901,298.0,1030,1030,Farebox,fare_reclaim,revenue,False,,,,,,10 + 30
2025-08-24 11:59:27,2025-08-24,1803,53.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 12:55:32,2025-08-24,1803,107.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 12:56:19,2025-08-24,1803,108.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 12:56:53,2025-08-24,1803,109.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 16:01:22,2025-08-24,1803,147.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 16:06:35,2025-08-24,1803,149.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 17:57:59,2025-08-24,1803,194.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 10:55:38,2025-08-24,1803,43.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 16:06:30,2025-08-24,1803,148.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-24 17:58:03,2025-08-24,1803,195.0,1411,1411,Farebox,fare_reclaim,revenue,False,,,,,,14 + 11
2025-08-25 07:34:42,2025-08-25,1901,24.0,1721,1721,Farebox,fare_reclaim,revenue,False,,,,,,17 + 21
2025-08-25 11:26:23,2025-08-25,1901,127.0,1721,1721,Farebox,fare_reclaim,revenue,False,,,,,,17 + 21
2025-08-25 11:32:45,2025-08-25,1901,128.0,1721,1721,Farebox,fare_reclaim,revenue,False,,,,,,17 + 21
2025-08-25 11:32:51,2025-08-25,1901,129.0,1721,1721,Farebox,fare_reclaim,revenue,False,,,,,,17 + 21
2025-08-27 07:39:42,2025-08-27,1803,22.0,1765,1765,Farebox,fare_reclaim,revenue,False,,,,,,17 + 65
2025-08-29 18:53:17,2025-08-29,1901,550.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-15 11:56:39,2025-09-15,1116,202.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-15 11:58:38,2025-09-15,1116,203.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-15 11:56:36,2025-09-15,1116,201.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-15 14:20:45,2025-09-15,1116,240.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-16 18:59:36,2025-09-16,1116,281.0,3210,3210,Farebox,fare_reclaim,revenue,False,,,,,,32 + 10
2025-09-17 07:53:41,2025-09-17,1114,21.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-09-17 07:53:51,2025-09-17,1114,22.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
